"country";"Agency";"Rating";"Outlook";"Date"
"georgia";"Fitch";"BB-";"Positive";"Oct 17 2014"
"georgia";"Moody's";"Ba3";"Positive";"Aug 22 2014"
"georgia";"Fitch";"BB-";"Stable";"Dec 15 2011"
"georgia";"S&P";"BB-";"Stable";"Nov 22 2011"
"georgia";"S&P";"B+";"Positive";"Mar 29 2011"
"georgia";"Fitch";"B+";"Positive";"Mar 03 2011"
"georgia";"Moody's";"Ba3";"Stable";"Oct 06 2010"
"georgia";"S&P";"B+";"Stable";"Apr 12 2010"
"georgia";"Fitch";"B+";"Stable";"Aug 26 2009"
"georgia";"Fitch";"B+";"Negative Watch";"Apr 07 2009"
"georgia";"S&P";"B";"Stable";"Sep 25 2008"
"georgia";"Fitch";"B+";"Negative";"Aug 08 2008"
"georgia";"S&P";"B";"Negative Watch";"Aug 08 2008"
"georgia";"S&P";"B+";"Stable";"May 05 2008"
"georgia";"S&P";"B+";"Positive";"Oct 08 2007"
"georgia";"Fitch";"BB-";"Stable";"Jul 18 2007"
"georgia";"S&P";"B+";"Stable";"Nov 21 2006"
"georgia";"S&P";"B+";"Positive";"Dec 06 2005"
"germany";"Moody's";"Aaa";"Stable";"Feb 28 2014"
"germany";"Moody's";"Aaa";"Negative";"Jul 23 2012"
"germany";"S&P";"AAA";"Stable";"Jan 13 2012"
"germany";"S&P";"AAA";"Negative Watch";"Dec 05 2011"
"germany";"Fitch";"AAA";"Stable";"Nov 21 2011"
"germany";"DBRS";"AAA";"Stable";"Jun 16 2011"
"germany";"Fitch";"AAA";"Stable";"Sep 21 2000"
"germany";"Fitch";"AAA";"N/A";"Aug 10 1994"
"germany";"S&P";"AAA";"Stable";"Jun 26 1989"
"germany";"Moody's";"Aaa";"Stable";"Feb 09 1986"
"germany";"S&P";"AAA";"N/A";"Aug 17 1983"
"ghana";"Moody's";"Caa1";"Stable";"Feb 04 2022"
"ghana";"Fitch";"B-";"Negative";"Jan 14 2022"
"ghana";"Fitch";"B";"Negative";"Jun 22 2021"
"ghana";"S&P";"B-";"Stable";"Sep 11 2020"
"ghana";"S&P";"B";"Negative";"Apr 30 2020"
"ghana";"Moody's";"B3";"Negative";"Apr 17 2020"
"ghana";"Moody's";"B3";"Positive";"Jan 24 2020"
"ghana";"Analyst";"";"";"Oct 17 2019"
"ghana";"Analyst";"20";"";"Oct 17 2019"
"ghana";"Analyst";"20";"";"Oct 10 2019"
"ghana";"S&P";"B";"Stable";"Sep 14 2018"
"ghana";"S&P";"B-";"Positive";"Oct 06 2017"
"ghana";"Fitch";"B";"Stable";"May 12 2017"
"ghana";"Moody's";"B3";"Stable";"Sep 23 2016"
"ghana";"Moody's";"B3";"Negative";"Mar 15 2015"
"ghana";"S&P";"B-";"Stable";"Oct 24 2014"
"ghana";"Moody's";"B2";"Negative";"Jun 27 2014"
"ghana";"Fitch";"B";"Negative";"Mar 28 2014"
"ghana";"Fitch";"B";"Negative";"Mar 28 2014"
"ghana";"S&P";"B";"Negative";"Dec 06 2013"
"ghana";"Moody's";"B1";"Negative";"Dec 05 2013"
"ghana";"Fitch";"B";"Stable";"Oct 17 2013"
"ghana";"S&P";"B+";"Stable";"Sep 04 2013"
"ghana";"Fitch";"B+";"Negative";"Feb 15 2013"
"ghana";"Moody's";"B1";"Stable";"Dec 20 2012"
"ghana";"S&P";"B";"Stable";"Nov 29 2011"
"ghana";"Fitch";"B+";"Stable";"Sep 24 2010"
"ghana";"S&P";"B";"Stable";"Aug 27 2010"
"ghana";"S&P";"B+";"Negative";"Mar 16 2009"
"ghana";"Fitch";"B+";"Negative";"Mar 03 2009"
"ghana";"Fitch";"B+";"Stable";"Feb 07 2008"
"ghana";"Fitch";"B+";"Positive";"Feb 01 2006"
"ghana";"Fitch";"B+";"Stable";"Mar 17 2005"
"ghana";"Fitch";"B";"Positive";"Dec 02 2003"
"greece";"S&P";"BB+";"Stable";"Apr 22 2022"
"greece";"DBRS";"BB (high)";"Stable";"Mar 18 2022"
"greece";"Fitch";"BB";"Positive";"Jan 14 2022"
"greece";"DBRS";"BB";"Positive";"Sep 17 2021"
"greece";"S&P";"BB";"Positive";"Apr 23 2021"
"greece";"Moody's";"Ba3";"Stable";"Nov 06 2020"
"greece";"S&P";"BB-";"Stable";"Apr 24 2020"
"greece";"DBRS";"BB (low)";"Stable";"Apr 24 2020"
"greece";"Fitch";"BB";"Stable";"Apr 23 2020"
"greece";"Fitch";"BB";"Positive";"Jan 24 2020"
"greece";"DBRS";"BB (low)";"Positive";"Nov 01 2019"
"greece";"S&P";"BB-";"Positive";"Oct 25 2019"
"greece";"DBRS";"BB (low)";"Stable";"May 03 2019"
"greece";"Moody's";"B1";"Stable";"Mar 01 2019"
"greece";"Fitch";"BB-";"Stable";"Aug 10 2018"
"greece";"S&P";"B+";"Positive";"Jul 20 2018"
"greece";"DBRS";"B (high)";"Positive";"Jun 29 2018"
"greece";"S&P";"B+";"Stable";"Jun 25 2018"
"greece";"DBRS";"B";"Positive";"May 04 2018"
"greece";"Moody's";"B3";"Positive";"Feb 21 2018"
"greece";"Fitch";"B";"Positive";"Feb 16 2018"
"greece";"S&P";"B";"Positive";"Jan 19 2018"
"greece";"DBRS";"CCC (high)";"Positive";"Nov 10 2017"
"greece";"Fitch";"B-";"Positive";"Aug 18 2017"
"greece";"S&P";"B-";"Positive";"Jul 22 2017"
"greece";"Moody's";"Caa2";"Positive";"Jun 23 2017"
"greece";"S&P";"B-";"Stable";"Jan 22 2016"
"greece";"DBRS";"CCC (high)";"Stable";"Dec 11 2015"
"greece";"Moody's";"Caa3";"Stable";"Sep 25 2015"
"greece";"Fitch";"CCC";"N/A";"Aug 18 2015"
"greece";"S&P";"CCC+";"Stable";"Jul 21 2015"
"greece";"Moody's";"Caa3";"Negative Watch";"Jul 01 2015"
"greece";"DBRS";"CC";"Under Review";"Jul 01 2015"
"greece";"Fitch";"CCC";"Negative";"Jun 30 2015"
"greece";"Fitch";"CC";"N/A";"Jun 30 2015"
"greece";"S&P";"CCC-";"Negative";"Jun 29 2015"
"greece";"S&P";"CCC";"Negative";"Jun 10 2015"
"greece";"DBRS";"CCC (high)";"Negative";"May 15 2015"
"greece";"DBRS";"B";"Negative";"May 15 2015"
"greece";"Moody's";"Caa2";"Negative";"Apr 29 2015"
"greece";"S&P";"CCC+";"Negative";"Apr 15 2015"
"greece";"Fitch";"CCC";"N/A";"Mar 27 2015"
"greece";"Moody's";"Caa1";"Negative Watch";"Feb 06 2015"
"greece";"S&P";"B-";"Negative Watch";"Feb 06 2015"
"greece";"DBRS";"B";"Under Review";"Feb 04 2015"
"greece";"S&P";"B";"Negative Watch";"Jan 28 2015"
"greece";"Fitch";"B";"Negative";"Jan 16 2015"
"greece";"S&P";"B";"Stable";"Dec 12 2014"
"greece";"Moody's";"Caa1";"Stable";"Aug 01 2014"
"greece";"DBRS";"B";"Stable";"Jul 11 2014"
"greece";"Fitch";"B";"Stable";"May 23 2014"
"greece";"Moody's";"Caa3";"Stable";"Nov 29 2013"
"greece";"DBRS";"CCC (high)";"Negative";"Aug 16 2013"
"greece";"Fitch";"B-";"Stable";"May 14 2013"
"greece";"S&P";"B-";"Stable";"Dec 18 2012"
"greece";"S&P";"SD";"N/A";"Dec 05 2012"
"greece";"S&P";"CCC";"Negative";"Aug 07 2012"
"greece";"Fitch";"CCC";"N/A";"May 17 2012"
"greece";"S&P";"CCC";"Stable";"May 02 2012"
"greece";"Fitch";"B-";"Stable";"Mar 13 2012"
"greece";"Fitch";"RD";"N/A";"Mar 09 2012"
"greece";"Moody's";"C";"Negative";"Mar 02 2012"
"greece";"S&P";"SD";"N/A";"Feb 27 2012"
"greece";"Fitch";"C";"N/A";"Feb 22 2012"
"greece";"S&P";"CC";"Negative";"Jul 27 2011"
"greece";"Moody's";"Ca";"Negative";"Jul 25 2011"
"greece";"Fitch";"CCC";"N/A";"Jul 13 2011"
"greece";"S&P";"CCC";"Negative";"Jun 13 2011"
"greece";"Moody's";"Caa1";"Negative";"Jun 01 2011"
"greece";"Fitch";"B+";"Negative Watch";"May 20 2011"
"greece";"Moody's";"B1";"Negative Watch";"May 09 2011"
"greece";"S&P";"B";"Negative Watch";"May 09 2011"
"greece";"S&P";"BB-";"Negative Watch";"Mar 29 2011"
"greece";"Moody's";"B1";"Negative";"Mar 07 2011"
"greece";"Fitch";"BB+";"Negative";"Jan 14 2011"
"greece";"Fitch";"BBB-";"Negative Watch";"Dec 21 2010"
"greece";"Moody's";"Ba1";"Negative Watch";"Dec 16 2010"
"greece";"S&P";"BB+";"Negative Watch";"Dec 02 2010"
"greece";"Moody's";"Ba1";"Stable";"Jun 14 2010"
"greece";"S&P";"BB+";"Negative";"Apr 27 2010"
"greece";"Moody's";"A3";"Negative";"Apr 22 2010"
"greece";"Moody's";"A3";"Negative Watch";"Apr 22 2010"
"greece";"Fitch";"BBB-";"Negative";"Apr 09 2010"
"greece";"S&P";"BBB+";"Negative";"Mar 16 2010"
"greece";"Moody's";"A2";"Negative";"Dec 22 2009"
"greece";"S&P";"BBB+";"Negative Watch";"Dec 16 2009"
"greece";"Fitch";"BBB+";"Negative";"Dec 08 2009"
"greece";"S&P";"A-";"Negative Watch";"Dec 07 2009"
"greece";"Moody's";"A1";"Negative Watch";"Oct 29 2009"
"greece";"Fitch";"A-";"Negative";"Oct 22 2009"
"greece";"Fitch";"A";"Negative";"May 12 2009"
"greece";"Moody's";"A1";"Stable";"Feb 25 2009"
"greece";"S&P";"A-";"Stable";"Jan 14 2009"
"greece";"S&P";"A";"Negative Watch";"Jan 09 2009"
"greece";"Fitch";"A";"Stable";"Oct 20 2008"
"greece";"Fitch";"A";"Positive";"Mar 05 2007"
"greece";"Moody's";"A1";"Positive";"Jan 11 2007"
"greece";"Fitch";"A";"Stable";"Dec 16 2004"
"greece";"S&P";"A";"Stable";"Nov 17 2004"
"greece";"Fitch";"A+";"Negative Watch";"Sep 28 2004"
"grenada";"S&P";"SD";"Negative";"Mar 13 2013"
"guatemala";"Fitch";"BB-";"Positive";"Apr 26 2022"
"guatemala";"S&P";"BB-";"Positive";"Apr 19 2022"
"guatemala";"Fitch";"BB-";"Stable";"Dec 01 2020"
"guatemala";"S&P";"BB-";"Stable";"Nov 26 2020"
"guatemala";"S&P";"BB-";"Negative Watch";"Nov 20 2020"
"guatemala";"Fitch";"BB-";"Negative Watch";"Nov 17 2020"
"guatemala";"Moody's";"Ba1";"Negative";"Nov 10 2020"
"guatemala";"Fitch";"BB-";"Stable";"Apr 03 2020"
"guatemala";"Fitch";"BB";"Negative";"Apr 11 2019"
"guatemala";"S&P";"BB-";"Stable";"Oct 18 2017"
"guatemala";"S&P";"BB";"Negative";"Oct 27 2016"
"guatemala";"Moody's";"Ba1";"Stable";"Jun 30 2016"
"guatemala";"Moody's";"Ba1";"Negative";"May 26 2015"
"guatemala";"Fitch";"BB";"Stable";"Jun 20 2014"
"guatemala";"Fitch";"BB+";"Negative";"Jul 11 2013"
"guatemala";"S&P";"BB";"Stable";"Sep 06 2012"
"guatemala";"S&P";"BB";"Negative";"Aug 02 2011"
"guatemala";"Moody's";"Ba1";"Stable";"Jun 01 2010"
"guatemala";"S&P";"BB";"Stable";"Nov 18 2008"
"guatemala";"Moody's";"Ba2";"Stable";"Jul 24 2008"
"guatemala";"S&P";"BB";"Positive";"Jul 06 2007"
"guatemala";"Moody's";"Ba2";"Positive";"Jul 24 2006"
"guatemala";"S&P";"BB";"Stable";"Jul 17 2006"
"guatemala";"Fitch";"BB+";"Stable";"Feb 22 2006"
"guatemala";"S&P";"BB-";"Stable";"May 09 2003"
"guatemala";"S&P";"BB";"Negative";"Nov 05 2002"
"guatemala";"S&P";"BB";"Stable";"Oct 18 2001"
"guatemala";"Moody's";"Ba2";"Stable";"Jul 08 1997"
"honduras";"Moody's";"B1";"Stable";"Sep 22 2017"
"honduras";"S&P";"BB-";"Stable";"Jul 19 2017"
"honduras";"S&P";"B+";"Positive";"Jul 18 2016"
"honduras";"Moody's";"B2";"Positive";"May 24 2016"
"honduras";"S&P";"B+";"Stable";"Jul 20 2015"
"honduras";"Moody's";"B3";"Positive";"May 11 2015"
"honduras";"Moody's";"B3";"Stable";"Feb 27 2014"
"honduras";"S&P";"B";"Stable";"Aug 07 2013"
"honduras";"S&P";"B+";"Negative";"Feb 27 2013"
"honduras";"Moody's";"B2";"Negative";"Feb 26 2013"
"honduras";"S&P";"B+";"Stable";"Jun 07 2012"
"honduras";"S&P";"B";"Positive";"Jun 14 2011"
"honduras";"S&P";"B";"Stable";"Sep 11 2009"
"honduras";"S&P";"B+";"Negative Watch";"Jun 30 2009"
"honduras";"S&P";"B+";"Stable";"Oct 08 2008"
"honduras";"Moody's";"B2";"Stable";"Sep 29 1998"
"hong-kong";"Fitch";"AA-";"Stable";"Apr 20 2020"
"hong-kong";"Moody's";"Aa3";"Stable";"Jan 20 2020"
"hong-kong";"Moody's";"Aa2";"Negative";"Sep 16 2019"
"hong-kong";"Fitch";"AA";"Negative";"Sep 05 2019"
"hong-kong";"S&P";"AA+";"Stable";"Sep 22 2017"
"hong-kong";"Moody's";"Aa2";"Stable";"May 24 2017"
"hong-kong";"S&P";"AAA";"Negative";"Mar 31 2016"
"hong-kong";"Moody's";"Aa1";"Negative";"Mar 12 2016"
"hong-kong";"Moody's";"Aa1";"Stable";"Apr 16 2013"
"hong-kong";"Fitch";"AA+";"Stable";"Nov 21 2011"
"hong-kong";"S&P";"AAA";"Stable";"Dec 16 2010"
"hong-kong";"Fitch";"AA+";"Stable";"Nov 25 2010"
"hong-kong";"Moody's";"Aa1";"Positive";"Nov 10 2010"
"hong-kong";"Moody's";"Aa2";"Positive Watch";"Oct 08 2010"
"hong-kong";"Moody's";"Aa2";"Positive";"Nov 08 2009"
"hong-kong";"S&P";"AA+";"Stable";"Jul 31 2008"
"hong-kong";"Moody's";"Aa2";"Stable";"Sep 26 2007"
"hong-kong";"S&P";"AA";"Positive";"Jul 26 2007"
"hong-kong";"Fitch";"AA";"Stable";"Jul 12 2007"
"hong-kong";"Moody's";"Aa3";"Positive Watch";"May 30 2007"
"hong-kong";"Moody's";"Aa3";"Positive";"Sep 26 2006"
"hong-kong";"S&P";"AA";"Stable";"Jul 27 2006"
"hong-kong";"Fitch";"AA-";"Positive";"Jul 24 2006"
"hong-kong";"Moody's";"A1";"Positive";"Jul 06 2006"
"hong-kong";"Moody's";"A1";"Positive Watch";"Jul 06 2006"
"hong-kong";"S&P";"AA-";"Positive";"Apr 18 2006"
"hong-kong";"S&P";"AA-";"Stable";"Jul 19 2005"
"hong-kong";"S&P";"A+";"Positive";"May 03 2005"
"hong-kong";"Fitch";"AA-";"Stable";"May 16 2004"
"hong-kong";"Moody's";"A1";"Stable";"Oct 15 2003"
"hong-kong";"Moody's";"A3";"Positive Watch";"Sep 21 2003"
"hong-kong";"Fitch";"AA-";"Negative";"Apr 24 2003"
"hong-kong";"Fitch";"AA-";"Stable";"Jun 25 2001"
"hong-kong";"Moody's";"A3";"Positive";"Feb 15 2001"
"hong-kong";"S&P";"A+";"Stable";"Feb 08 2001"
"hong-kong";"Fitch";"A+";"Stable";"Sep 21 2000"
"hong-kong";"Moody's";"A3";"Stable";"May 05 2000"
"hong-kong";"S&P";"A";"Stable";"Dec 06 1999"
"hong-kong";"Moody's";"A3";"Negative Watch";"Sep 03 1998"
"hong-kong";"S&P";"A";"Negative";"Aug 31 1998"
"hong-kong";"S&P";"A+";"Negative Watch";"Jun 22 1998"
"hong-kong";"Moody's";"A3";"Negative";"Feb 19 1998"
"hong-kong";"S&P";"A+";"Stable";"May 14 1997"
"hong-kong";"Fitch";"A+";"N/A";"Aug 09 1995"
"hong-kong";"S&P";"A";"Positive";"Feb 13 1995"
"hong-kong";"Fitch";"AA-";"N/A";"Aug 10 1994"
"hong-kong";"S&P";"A";"Negative";"Sep 07 1993"
"hong-kong";"S&P";"A";"N/A";"Dec 07 1992"
"hong-kong";"S&P";"A";"Negative Watch";"Dec 04 1992"
"hong-kong";"S&P";"A";"Stable";"Feb 12 1990"
"hong-kong";"S&P";"A";"Negative";"Feb 09 1990"
"hong-kong";"Moody's";"A3";"Stable";"Nov 08 1989"
"hong-kong";"S&P";"A+";"Negative";"Jun 26 1989"
"hong-kong";"Moody's";"A2";"Stable";"Nov 09 1988"
"hong-kong";"S&P";"A+";"N/A";"Oct 23 1988"
"hungary";"Moody's";"Baa2";"Stable";"Sep 24 2021"
"hungary";"Moody's";"Baa3";"Positive";"Sep 25 2020"
"hungary";"S&P";"BBB";"Stable";"Apr 28 2020"
"hungary";"S&P";"BBB";"Positive";"Feb 14 2020"
"hungary";"Fitch";"BBB";"Stable";"Feb 22 2019"
"hungary";"S&P";"BBB";"Stable";"Feb 15 2019"
"hungary";"Fitch";"BBB-";"Positive";"Nov 10 2017"
"hungary";"S&P";"BBB-";"Positive";"Aug 25 2017"
"hungary";"Moody's";"Baa3";"Stable";"Nov 04 2016"
"hungary";"S&P";"BBB-";"Stable";"Sep 16 2016"
"hungary";"Fitch";"BBB-";"Stable";"May 20 2016"
"hungary";"Moody's";"Ba1";"Positive";"Nov 06 2015"
"hungary";"Fitch";"BB+";"Positive";"May 22 2015"
"hungary";"Fitch";"BB+";"Positive";"May 22 2015"
"hungary";"S&P";"BB+";"Stable";"Mar 20 2015"
"hungary";"Moody's";"Ba1";"Stable";"Nov 07 2014"
"hungary";"S&P";"BB";"Stable";"Mar 28 2014"
"hungary";"S&P";"BB";"Negative";"Mar 21 2013"
"hungary";"Fitch";"BB+";"Stable";"Dec 20 2012"
"hungary";"S&P";"BB";"Stable";"Nov 23 2012"
"hungary";"Fitch";"BB+";"Negative";"Jan 06 2012"
"hungary";"S&P";"BB+";"Negative";"Dec 21 2011"
"hungary";"Moody's";"Ba1";"Negative";"Nov 24 2011"
"hungary";"S&P";"BBB-";"Negative Watch";"Nov 11 2011"
"hungary";"Fitch";"BBB-";"Negative";"Nov 11 2011"
"hungary";"Fitch";"BBB-";"Stable";"Jun 06 2011"
"hungary";"Fitch";"BBB-";"Negative";"Dec 23 2010"
"hungary";"Moody's";"Baa3";"Negative";"Dec 06 2010"
"hungary";"Moody's";"Baa1";"Negative Watch";"Jul 23 2010"
"hungary";"S&P";"BBB-";"Negative";"Jul 23 2010"
"hungary";"S&P";"BBB-";"Stable";"Oct 02 2009"
"hungary";"Moody's";"Baa1";"Negative";"Mar 31 2009"
"hungary";"S&P";"BBB-";"Negative";"Mar 30 2009"
"hungary";"Fitch";"BBB";"Negative";"Mar 02 2009"
"hungary";"S&P";"BBB";"Negative";"Nov 17 2008"
"hungary";"Fitch";"BBB";"Stable";"Nov 09 2008"
"hungary";"Moody's";"A3";"Negative";"Nov 07 2008"
"hungary";"Fitch";"BBB+";"Negative";"Oct 15 2008"
"hungary";"S&P";"BBB+";"Negative Watch";"Oct 15 2008"
"hungary";"S&P";"BBB+";"Negative";"Mar 14 2008"
"hungary";"Fitch";"BBB+";"Stable";"Nov 05 2007"
"hungary";"Moody's";"A2";"Stable";"Dec 22 2006"
"hungary";"S&P";"BBB+";"Stable";"Dec 21 2006"
"hungary";"Moody's";"A1";"Negative Watch";"Sep 22 2006"
"hungary";"Fitch";"BBB+";"Negative";"Sep 20 2006"
"hungary";"S&P";"BBB+";"Negative";"Jun 15 2006"
"hungary";"Moody's";"A1";"Negative";"Feb 22 2006"
"hungary";"S&P";"A-";"Negative";"Jan 26 2006"
"hungary";"Fitch";"BBB+";"Stable";"Dec 06 2005"
"hungary";"Fitch";"A-";"Negative";"Jul 15 2003"
"hungary";"Moody's";"A1";"Stable";"Nov 29 2001"
"hungary";"S&P";"A-";"Stable";"Dec 19 2000"
"hungary";"Fitch";"A-";"Stable";"Nov 30 2000"
"hungary";"Moody's";"A3";"Stable";"Nov 14 2000"
"hungary";"Fitch";"BBB+";"Positive";"Sep 21 2000"
"hungary";"Moody's";"Baa1";"Positive Watch";"Sep 13 2000"
"hungary";"Moody's";"Baa1";"Positive";"Apr 10 2000"
"hungary";"S&P";"BBB+";"Positive";"Feb 02 2000"
"hungary";"Fitch";"BBB+";"N/A";"Oct 29 1999"
"hungary";"Moody's";"Baa1";"Stable";"Jun 25 1999"
"hungary";"S&P";"BBB";"Positive";"Dec 11 1998"
"hungary";"Moody's";"Baa2";"Positive";"May 08 1998"
"hungary";"Moody's";"Baa3";"Positive Watch";"Mar 20 1998"
"hungary";"S&P";"BBB-";"Positive";"Jan 22 1998"
"hungary";"Moody's";"Baa3";"Positive";"Sep 11 1997"
"hungary";"Fitch";"BBB";"N/A";"Jun 24 1997"
"hungary";"Fitch";"BBB-";"Positive Watch";"May 23 1997"
"hungary";"Moody's";"Baa3";"Stable";"Dec 19 1996"
"hungary";"S&P";"BBB-";"Stable";"Oct 28 1996"
"hungary";"Moody's";"Ba1";"Positive Watch";"Oct 14 1996"
"hungary";"Fitch";"BBB-";"N/A";"Apr 25 1996"
"hungary";"S&P";"BB+";"Stable";"Feb 01 1996"
"hungary";"S&P";"BB+";"Negative";"Apr 11 1995"
"hungary";"S&P";"BB+";"Stable";"Apr 15 1994"
"hungary";"S&P";"BB+";"Positive";"Apr 20 1992"
"hungary";"Moody's";"Ba1";"Stable";"Jul 18 1990"
"hungary";"Moody's";"Baa2";"Stable";"Jul 18 1989"
"iceland";"Fitch";"A";"Stable";"Mar 18 2022"
"iceland";"Fitch";"A";"Negative";"May 22 2020"
"iceland";"Moody's";"A2";"Stable";"Nov 08 2019"
"iceland";"Moody's";"A3";"Positive";"Jul 20 2018"
"iceland";"Fitch";"A";"Stable";"Dec 08 2017"
"iceland";"Fitch";"A-";"Positive";"Jul 07 2017"
"iceland";"S&P";"A";"Stable";"Mar 17 2017"
"iceland";"Fitch";"BBB+";"Positive";"Jan 13 2017"
"iceland";"S&P";"A-";"Stable";"Jan 13 2017"
"iceland";"Moody's";"A3";"Stable";"Sep 01 2016"
"iceland";"Moody's";"Baa2";"Positive Watch";"Jun 10 2016"
"iceland";"S&P";"BBB+";"Stable";"Jan 15 2016"
"iceland";"Fitch";"BBB+";"Stable";"Jul 24 2015"
"iceland";"S&P";"BBB";"Stable";"Jul 17 2015"
"iceland";"Moody's";"Baa2";"Stable";"Jun 29 2015"
"iceland";"Fitch";"BBB";"Positive";"Jan 30 2015"
"iceland";"S&P";"BBB-";"Positive";"Jul 18 2014"
"iceland";"S&P";"BBB-";"Stable";"Jan 24 2014"
"iceland";"S&P";"BBB-";"Negative";"Jul 26 2013"
"iceland";"Fitch";"BBB";"Stable";"Feb 14 2013"
"iceland";"Moody's";"Baa3";"Stable";"Feb 07 2013"
"iceland";"Fitch";"BBB-";"Stable";"Feb 17 2012"
"iceland";"S&P";"BBB-";"Stable";"Nov 23 2011"
"iceland";"Fitch";"BB+";"Stable";"May 17 2011"
"iceland";"S&P";"BBB-";"Negative";"May 17 2011"
"iceland";"S&P";"BBB-";"Negative Watch";"Apr 13 2011"
"iceland";"Moody's";"Baa3";"Negative";"Jul 29 2010"
"iceland";"Moody's";"Baa3";"Stable";"Apr 23 2010"
"iceland";"Moody's";"Baa3";"Negative";"Apr 06 2010"
"iceland";"S&P";"BBB-";"Negative";"Mar 30 2010"
"iceland";"Fitch";"BB+";"Negative";"Jan 05 2010"
"iceland";"S&P";"BBB-";"Negative Watch";"Jan 05 2010"
"iceland";"S&P";"BBB-";"Stable";"Dec 31 2009"
"iceland";"Fitch";"BBB-";"Negative";"Dec 23 2009"
"iceland";"Moody's";"Baa3";"Stable";"Nov 11 2009"
"iceland";"Moody's";"Baa1";"Negative";"Dec 04 2008"
"iceland";"S&P";"BBB-";"Negative";"Nov 24 2008"
"iceland";"Fitch";"BBB-";"Negative Watch";"Oct 08 2008"
"iceland";"Moody's";"A1";"Negative Watch";"Oct 08 2008"
"iceland";"Moody's";"A1";"Stable";"Oct 08 2008"
"iceland";"S&P";"BBB";"Negative";"Oct 06 2008"
"iceland";"Moody's";"Aa1";"Negative Watch";"Sep 30 2008"
"iceland";"Fitch";"A-";"Negative Watch";"Sep 30 2008"
"iceland";"S&P";"A-";"Negative Watch";"Sep 29 2008"
"iceland";"Moody's";"Aa1";"Stable";"May 20 2008"
"iceland";"S&P";"A";"Negative";"Apr 17 2008"
"iceland";"S&P";"A+";"Negative Watch";"Apr 01 2008"
"iceland";"Fitch";"A+";"Negative";"Apr 01 2008"
"iceland";"Moody's";"Aaa";"Negative";"Mar 05 2008"
"iceland";"S&P";"A+";"Negative";"Nov 20 2007"
"iceland";"Fitch";"A+";"Stable";"Mar 15 2007"
"iceland";"S&P";"A+";"Stable";"Dec 22 2006"
"iceland";"S&P";"AA-";"Negative";"Jun 05 2006"
"iceland";"Fitch";"AA-";"Negative";"Feb 21 2006"
"iceland";"S&P";"AA-";"Stable";"Feb 10 2005"
"iceland";"S&P";"A+";"Positive";"Dec 16 2003"
"iceland";"Fitch";"AA-";"Stable";"Mar 31 2003"
"iceland";"S&P";"A+";"Stable";"Nov 15 2002"
"iceland";"Moody's";"Aaa";"Stable";"Oct 20 2002"
"iceland";"Fitch";"AA-";"Negative";"Feb 15 2002"
"iceland";"S&P";"A+";"Negative";"Oct 22 2001"
"iceland";"S&P";"A+";"Stable";"Mar 21 2001"
"iceland";"Fitch";"AA-";"Stable";"Sep 21 2000"
"iceland";"Fitch";"AA-";"N/A";"Feb 03 2000"
"iceland";"S&P";"A+";"Positive";"May 27 1998"
"iceland";"Moody's";"Aa3";"Stable";"Jul 30 1997"
"iceland";"Moody's";"A1";"Positive Watch";"Jun 16 1997"
"iceland";"Moody's";"A1";"Stable";"Jun 24 1996"
"iceland";"Moody's";"A2";"Positive Watch";"Apr 10 1996"
"iceland";"S&P";"A+";"Stable";"Mar 15 1996"
"iceland";"S&P";"A";"Stable";"Jun 26 1989"
"iceland";"Moody's";"A2";"Stable";"May 24 1989"
"iceland";"S&P";"A";"N/A";"Feb 14 1989"
"india";"Moody's";"Baa3";"Stable";"Oct 05 2021"
"india";"DBRS";"BBB (low)";"Stable";"May 19 2021"
"india";"Fitch";"BBB-";"Negative";"Jun 18 2020"
"india";"Moody's";"Baa3";"Negative";"Jun 01 2020"
"india";"DBRS";"BBB";"Negative";"May 21 2020"
"india";"Moody's";"Baa2";"Negative";"Nov 07 2019"
"india";"Moody's";"Baa2";"Stable";"Nov 16 2017"
"india";"DBRS";"BBB";"Stable";"Nov 05 2015"
"india";"Moody's";"Baa3";"Positive";"Apr 09 2015"
"india";"DBRS";"BBB (low)";"Positive";"Nov 05 2014"
"india";"S&P";"BBB-";"Stable";"Sep 26 2014"
"india";"DBRS";"BBB(low)";"Stable";"Sep 30 2013"
"india";"Fitch";"BBB-";"Stable";"Jun 12 2013"
"india";"Fitch";"BBB-";"Negative";"Jun 18 2012"
"india";"S&P";"BBB-";"Negative";"Apr 25 2012"
"india";"DBRS";"BBB (low)";"Stable";"Jun 23 2011"
"india";"S&P";"BBB-";"Stable";"Mar 18 2010"
"india";"DBRS";"BBB (low)";"Negative";"Oct 13 2009"
"india";"S&P";"BBB-";"Negative";"Feb 24 2009"
"india";"DBRS";"BBB (low)";"Stable";"Jun 26 2007"
"india";"S&P";"BBB-";"Stable";"Jan 30 2007"
"india";"Fitch";"BBB-";"Stable";"Aug 01 2006"
"india";"S&P";"BB+";"Positive";"Apr 19 2006"
"india";"S&P";"BB+";"Stable";"Feb 02 2005"
"india";"S&P";"BB";"Positive";"Aug 23 2004"
"india";"Moody's";"Baa3";"Stable";"Jan 22 2004"
"india";"Fitch";"BB+";"Stable";"Jan 21 2004"
"india";"S&P";"BB";"Stable";"Dec 16 2003"
"india";"Moody's";"Ba1";"Positive Watch";"Oct 16 2003"
"india";"Moody's";"Ba1";"Stable";"Feb 03 2003"
